lncRNA,score
RP11-993B23.3,0.423029401
AC019185.4,0.423023539
RP11-478H13.1,0.423020609
RP11-479J7.1,0.423020609
CUBNP3,0.423017678
CTD-2315E11.1,0.423017678
NONHSAG049864,0.423017678
RP11-782C8.5,0.423014748
CTD-3203P2.1,0.423011817
BCAR4,0.423011817
RP11-245J24.1,0.423008887
RP11-460N16.1,0.423008887
RP11-265P11.2,0.423000096
RP11-6N17.3,0.423000096
RP11-362L22.1,0.422994236
ANO1-AS2,0.422994236
AC064834.1,0.422991306
RP11-804L24.2,0.422991306
RP11-6E9.5,0.422988376
GTPBP10,0.422985445
RP4-773N10.6,0.422985445
FUBP3,0.422982515
TSG101,0.422982515
AC007386.4,0.422982515
NONHSAG013319,0.422979585
AC019117.1,0.422979585
RP11-318K12.2,0.422979585
CTD-2562J17.4,0.422979585
NPLOC4,0.422976656
ANXA4,0.422976656
RP11-61J19.3,0.422970796
NDRG1,0.422970796
NONHSAG042533,0.422970796
NONHSAG054675,0.422967866
RP11-1277A3.2,0.422964936
RP11-92K15.1,0.422964936
RP11-238K6.2,0.422962006
RAB7A,0.422959077
TRIM16,0.422959077
AC108488.3,0.422959077
APP,0.422956147
UBE2D2,0.422953218
EHHADH,0.422953218
NONHSAG009375,0.422950288
NET1,0.422950288
RP11-396B14.2,0.422950288
RP11-423O2.5,0.422950288
CTB-1I21.1,0.422944429
CTB-7E3.1,0.4229415
NONHSAG042907,0.4229415
C7orf73,0.4229415
RP11-87H9.3,0.4229415
NONHSAG007059,0.4229415
LINC00989,0.4229415
PPP1CB,0.42293857
PTPN12,0.422935641
NONHSAG004616,0.422935641
RP5-994D16.9,0.422929782
LINC00491,0.422929782
MACROD2-AS1,0.422926853
RP5-1069C8.2,0.422926853
RP11-678G14.3,0.422926853
RP11-280K24.4,0.422926853
RP11-529E10.6,0.422923924
DAZAP1,0.422923924
RP11-881L2.1,0.422923924
WWC3-AS1,0.422920995
RP11-834C11.10,0.422920995
RP11-839G9.1,0.422918065
RP11-303E16.6,0.422918065
EVI5,0.422918065
NONHSAG054781,0.422918065
RP11-203M5.2,0.422915136
RP11-272B17.1,0.422912207
RP11-863K10.2,0.422912207
RP11-420K8.1,0.422912207
RP11-38F22.1,0.422912207
AC010983.1,0.422912207
RP11-18D7.3,0.422912207
CTC-261N6.1,0.422912207
CTD-2055G21.1,0.422912207
RP11-1006G14.2,0.422912207
RP11-579D7.2,0.422912207
RP11-63B19.1,0.422912207
AC002127.4,0.422912207
AC079779.6,0.422912207
RP11-471M2.2,0.422912207
SNRPE,0.422909278
RP11-512N4.2,0.422906349
RP11-150O12.3,0.42290342
NONHSAG052014,0.42290342
NONHSAG026425,0.422900492
NONHSAG009368,0.422900492
AC004691.5,0.422900492
NONHSAG020497,0.422900492
UBXN2A,0.422900492
RP11-46C24.7,0.422897563
CCNG2,0.422894634
RP11-20I20.2,0.422891705
PARL,0.422891705
RP5-1073O3.7,0.422891705
RP11-511P7.2,0.422891705
NONHSAG055316,0.422891705
CTD-3193O13.14,0.422885848
CTC-244M17.1,0.422885848
RP11-617I14.1,0.422882919
RP11-26L16.1,0.422882919
NONHSAG006212,0.422882919
RP11-565A3.1,0.422882919
RP11-65L3.2,0.422882919
RP5-1112F19.2,0.422879991
CTB-60E11.4,0.422879991
RP11-333J10.3,0.422877062
AC124997.1,0.422877062
NONHSAG013871,0.422877062
APTX,0.422877062
RP11-275H4.1,0.422874133
RP11-372E1.4,0.422871205
RP11-352D13.6,0.422868277
NONHSAG044429,0.422865348
RP11-211N11.5,0.422865348
AES,0.422859492
AP000892.4,0.422859492
ZNF667-AS1,0.422859492
NONHSAG015108,0.422859492
RP11-23P13.4,0.422859492
CTB-180A7.3,0.422859492
CAPN15,0.422856563
RP11-675F6.3,0.422850707
PIGF,0.422850707
RP3-476K8.3,0.422847779
GS1-600G8.3,0.422847779
ZFAND1,0.422847779
RP11-25C19.3,0.422841923
RP11-290F5.2,0.422841923
AC097713.4,0.422838995
YWHAB,0.422836067
ACBD6,0.422836067
RP11-70F11.8,0.422836067
NONHSAG037417,0.422833139
AC004490.1,0.422833139
RP11-61I13.3,0.422830211
LZTS1-AS1,0.422830211
RP11-247L20.4,0.422830211
VTI1B,0.422827283
NONHSAG043011,0.422827283
RP11-443B7.1,0.422824355
GPR137B,0.422824355
OSTN-AS1,0.422821427
ST7-OT4,0.422821427
RP4-684O24.5,0.422821427
CTD-3076O17.2,0.422818499
RP11-539E19.2,0.422815572
NONHSAG042393,0.422812644
AC016682.1,0.422809717
RP11-231E6.1,0.422806789
RP11-279O17.3,0.422803861
RP11-309N17.4,0.422803861
TMEM5-AS1,0.422800934
AC103828.1,0.422800934
NEGR1-IT1,0.422800934
SLC36A4,0.422798006
NTPCR,0.422798006
RP5-1139B12.4,0.422795079
RP11-184E9.1,0.422795079
RP11-263K19.6,0.422795079
OSTM1-AS1,0.422792152
RP4-734C18.1,0.422792152
USP36,0.422789224
TRMU,0.422789224
RP11-292D4.1,0.422789224
CTC-529P8.1,0.422789224
RP11-1072C15.4,0.422789224
RP11-96P7.1,0.422786297
NONHSAG045515,0.422780443
NONHSAG041118,0.422780443
RP11-353M9.1,0.422777515
RP11-145M4.3,0.422777515
RP11-87G24.3,0.422777515
RP11-256I9.3,0.422771661
RP11-277L2.4,0.422771661
RP11-274B21.1,0.422768734
SNRPD3,0.422768734
RP11-418I22.2,0.422765807
TM2D1,0.422765807
RP11-163M18.1,0.422765807
RP5-836N10.1,0.422765807
RP11-82L7.4,0.422765807
RP11-287F9.2,0.42276288
RP11-10N16.3,0.422759953
RP11-326I11.4,0.422757026
PIGC,0.422757026
LINC00879,0.422745319
RP11-789C17.3,0.422745319
RP11-397H6.1,0.422745319
AC018359.3,0.422745319
RP11-20B24.6,0.422742392
RP1-8B1.4,0.422742392
HNRNPL,0.422739466
RP11-973N13.3,0.422739466
RP1-212P9.2,0.422739466
CEPT1,0.422739466
RP11-401H2.1,0.422739466
RP4-764O22.1,0.422739466
C12orf75,0.422733613
NONHSAG047815,0.422733613
SMARCA2,0.422733613
RP11-539L10.3,0.422730686
RP11-266A24.1,0.422730686
RP11-473E2.2,0.42272776
RP11-6O2.4,0.42271898
NONHSAG054548,0.42271898
SRSF2,0.422716054
RP11-570L15.1,0.422716054
RP11-69G7.1,0.422716054
RP11-82L2.1,0.422713128
RP11-445F12.1,0.422707275
RALGPS2,0.422704349
RP11-258B16.1,0.422704349
RP11-318K15.2,0.422704349
CTB-47B11.3,0.422701423
AC004988.1,0.422701423
RP11-30K9.4,0.422698497
RWDD3,0.422698497
AC016735.1,0.422692645
SLC38A9,0.422689719
NONHSAG034513,0.422686793
CTD-3118D11.3,0.422686793
KB-1448A5.1,0.422686793
ADAM10,0.422686793
RP11-326I11.5,0.422683867
AC002398.12,0.422683867
AC005592.1,0.422680941
NONHSAG001041,0.42267509
YAF2,0.42267509
ALG8,0.422672164
NONHSAG045294,0.422669238
AC007879.1,0.422663387
RP11-13N13.6,0.422660462
AC073043.1,0.422657536
AC104088.1,0.422657536
NONHSAG008519,0.422654611
RP1-35C21.1,0.422654611
CTD-2081C10.1,0.422654611
RP11-542B15.1,0.422654611
RP11-323I1.1,0.422654611
RP11-412H8.2,0.422651685
HMGN1,0.422651685
MEF2A,0.422651685
NONHSAG033553,0.422651685
AC008592.4,0.42264876
RP11-429J17.7,0.42264876
RP11-48O20.4,0.42264876
RP11-41O4.2,0.422645835
CTC-458G6.2,0.422645835
RP11-370I10.2,0.422645835
RP11-1020M18.10,0.422645835
CTD-2270F17.1,0.422639984
HNRNPK,0.422634134
ARFGAP3,0.422634134
THOC2,0.422634134
RP11-241G9.3,0.422631208
RP11-745L13.1,0.422631208
RP11-579E24.1,0.422628283
NONHSAG038320,0.422628283
RP11-225H22.5,0.422625358
RP11-52J3.2,0.422622433
TFDP2,0.422616583
RPS16,0.422616583
FANCL,0.422613658
CTD-2349P21.9,0.422613658
CTC-349C3.2,0.422613658
NONHSAG044285,0.422610733
RP11-38P22.2,0.422610733
CCL27,0.422610733
BTBD2,0.422610733
CTA-29F11.1,0.422607809
GLRX,0.422607809
NONHSAG030540,0.422607809
NONHSAG048419,0.422604884
RP11-332J15.1,0.422604884
CTD-2357A8.3,0.422601959
RP11-654C22.2,0.422601959
CTD-2530H12.1,0.422601959
POU6F2-AS2,0.422601959
RP11-760L24.1,0.422599034
RP11-325I22.2,0.42259611
CKAP5,0.42259611
CTD-2561F5.1,0.42259611
PANK3,0.42259611
ATP6V1E1,0.422593185
PRKX-AS1,0.422590261
AC091729.8,0.422590261
NONHSAG000469,0.422590261
RP11-10K17.6,0.422584411
RP11-390K5.3,0.422584411
NONHSAG041157,0.422581487
GRAMD1A,0.422581487
AC012322.1,0.422581487
LINC00972,0.422578563
RP11-434D11.4,0.422578563
RP11-81A22.5,0.422575638
SNTG2,0.422575638
SUPT20H,0.42256979
RP11-579E24.2,0.422566865
SLC30A5,0.422566865
RPL10,0.422566865
NONHSAG040398,0.422561017
RP11-69H14.6,0.422561017
AC008834.1,0.422558093
AC012507.3,0.422558093
PGS1,0.422552245
IGHV3-19,0.422552245
TPM4,0.422552245
MIR1255B1,0.422552245
APH1A,0.422552245
AC027612.6,0.422549321
ZNF410,0.422546397
AC087393.1,0.422546397
ERGIC1,0.422543473
NONHSAG015346,0.422543473
RP11-97O12.2,0.422543473
CTB-118P15.2,0.422543473
RP11-2G1.1,0.422543473
RP11-267N12.1,0.422540549
NONHSAG033938,0.422540549
SLC39A12-AS1,0.422537625
NONHSAG015470,0.422534701
TSNAX,0.422534701
NONHSAG000061,0.422531777
NONHSAG015509,0.422531777
AC002310.12,0.422531777
RP11-774O3.3,0.422528854
LINC00229,0.422528854
KHDRBS3,0.422528854
NONHSAG015787,0.422528854
CMC2,0.42252593
ZNF765,0.42252593
AP000146.2,0.422523006
CTD-2140G10.1,0.422523006
RP11-711D18.2,0.422523006
RP11-497G19.1,0.422523006
AC003984.1,0.422523006
RP3-337D23.3,0.422523006
LINC00423,0.422523006
GALNT1,0.422520083
RPS10,0.422520083
NONHSAG045081,0.422520083
AP001055.6,0.422514236
RUNX2,0.422514236
CD55,0.422511312
NONHSAG012386,0.422508389
EID1,0.422505465
ADD1,0.422505465
OCIAD1,0.422502542
RP13-539F13.3,0.422502542
CTD-2044J15.1,0.422499619
RP11-348N5.7,0.422496695
RP11-973D8.4,0.422496695
DISC1,0.422493772
ACTR10,0.422490849
RP11-285E9.6,0.422487926
CTD-2003C8.2,0.422485003
RP11-106M7.1,0.422485003
RP11-221J22.1,0.422482079
RP11-188C12.3,0.422482079
RP5-1024G6.8,0.422476233
RP11-51M24.1,0.422476233
HOXA3,0.422470388
CTC-297N7.9,0.422470388
AC068831.15,0.422467465
RP11-16E12.1,0.422464542
AC004156.3,0.422461619
LINC00525,0.422461619
RP11-488L18.8,0.422461619
RP11-521C20.2,0.422461619
SMIM2-IT1,0.422461619
AC007228.5,0.422461619
ATP8A2P3,0.422458696
RP11-729L2.2,0.422455774
CLCN5,0.422455774
PCDH9-AS3,0.422455774
NONHSAG006222,0.422452851
AC012309.5,0.422452851
NONHSAG006016,0.422452851
RP11-413B19.2,0.422449928
AC018832.1,0.422449928
RP11-1M18.1,0.422449928
AC005954.4,0.422449928
RP11-334A14.5,0.422447006
TLR8-AS1,0.422447006
NONHSAG009376,0.422438238
RP11-27P7.1,0.422432393
NONHSAG047163,0.422432393
RP11-167P11.2,0.422420704
Ednra,0.422417782
FERMT2,0.422417782
RP11-348B17.1,0.422411938
TJP1,0.422411938
CTA-929C8.8,0.422409016
RP11-666I19.2,0.422409016
NONHSAG005035,0.422409016
POLB,0.422409016
NONHSAG032232,0.422409016
RP11-406O23.2,0.422409016
TRPC7-AS1,0.422406094
AC012317.1,0.422406094
CTC-756D1.2,0.422406094
NONHSAG048942,0.422406094
RP11-403D15.2,0.422406094
NONHSAG050962,0.422403172
RP11-642D21.1,0.422403172
RP11-580I1.1,0.42240025
SHANK2-AS2,0.42240025
TUSC3,0.422397328
RP11-295G12.1,0.422397328
RP11-553E24.2,0.422397328
NONHSAG008242,0.422394406
CTC-459M5.2,0.422391484
RP11-328J6.1,0.422391484
RP11-99H20.1,0.422391484
RP11-307C19.3,0.422391484
CTD-2588J1.1,0.422391484
RP11-7F17.4,0.422391484
LINC00334,0.422391484
RP13-81N3.2,0.422391484
AC123768.4,0.422391484
AC097724.3,0.422391484
ZNF283,0.422388562
AC006227.1,0.42238564
LINC00237,0.42238564
CTD-2319I12.2,0.422382719
GPD2,0.422382719
AC093110.3,0.422382719
RP11-50D9.3,0.422382719
RP11-517B11.7,0.422379797
TIMM9,0.422379797
RP11-313P18.1,0.422379797
NADK2,0.422376875
RP13-228J13.1,0.422376875
RP11-223C24.2,0.422376875
VAV3-AS1,0.422376875
RP11-883G14.2,0.422373954
CTD-2192J16.26,0.422371032
RP11-276E17.2,0.422368111
NONHSAG055221,0.422368111
RP11-923I11.4,0.422365189
RP11-744J10.3,0.422365189
LINC00652,0.422365189
BTF3,0.422362268
NONHSAG031725,0.422362268
RP11-307C19.2,0.422359346
OXNAD1,0.422356425
NONHSAG034075,0.422353504
AC009495.3,0.422347661
HMGA1,0.422347661
RP11-425M5.5,0.422347661
VPS45,0.42234474
NONHSAG013989,0.422341819
RP11-847H18.3,0.422341819
RP11-32B5.7,0.422341819
DIRC3,0.422341819
RP11-98D18.1,0.422341819
RP11-286N3.1,0.422338898
CORO7,0.422335977
RP11-100N20.1,0.422335977
RP11-643G5.6,0.422333056
RP11-688I9.4,0.422333056
NONHSAG033411,0.422333056
RP11-526F3.1,0.422330135
RP11-69C17.4,0.422330135
RP13-884E18.2,0.422330135
MIR7-3HG,0.422330135
RP11-479O16.1,0.422330135
RP11-249M12.2,0.422330135
RP11-38H17.1,0.422330135
RP11-304F15.6,0.422330135
RP11-449J1.1,0.422330135
RP11-470P21.2,0.422330135
AP001607.1,0.422330135
CTC-353G13.1,0.422330135
RP11-132E11.2,0.422330135
RP5-1006K12.1,0.422330135
AC020601.1,0.422330135
SHISA5,0.422330135
NONHSAG014813,0.422330135
RP11-375A5.1,0.422330135
RP11-25I9.2,0.422330135
RP11-275I4.1,0.422330135
CTD-2275D24.3,0.422330135
RP11-462P6.1,0.422330135
RP11-71E19.1,0.422330135
RP6-109B7.4,0.422330135
AC000111.6,0.422330135
UCHL1-AS1,0.422330135
RP11-871F6.3,0.422330135
NONHSAG031973,0.422327214
DLG1-AS1,0.422327214
MRPS25,0.422327214
NONHSAG004029,0.422324293
CTC-303L1.2,0.422324293
RP5-1125A11.4,0.422321372
RP11-25I15.3,0.422315531
RPS6KA2-IT1,0.422315531
RP11-575L7.2,0.42231261
RP11-236J17.6,0.42231261
CTD-2291D10.2,0.422306768
RP11-64J4.2,0.422306768
RP11-204M4.2,0.422303848
AC008937.3,0.422300927
AP000438.2,0.422300927
RP11-749H17.1,0.422298007
RP11-89M20.2,0.422298007
RPL32P3,0.422298007
NONHSAG020469,0.422298007
PDCD5,0.422295086
RP11-316P17.2,0.422292166
RP11-729I10.2,0.422286325
USP32P1,0.422277564
NONHSAG026393,0.422277564
NONHSAG044781,0.422277564
RP1-46F2.2,0.422274644
RP11-24M17.4,0.422271724
CCSER2,0.422271724
KIAA1429,0.422271724
RP1-90J20.11,0.422268804
RP11-766N7.4,0.422268804
RP11-571O6.1,0.422268804
DCUN1D4,0.422268804
RP11-712P20.2,0.422265883
ZNF695,0.422265883
WI2-85898F10.1,0.422262963
RP11-439A17.10,0.422262963
AC073046.25,0.422262963
CTB-131B5.2,0.422260043
UFM1,0.422257123
RP11-290F24.6,0.422257123
CTC-448D22.1,0.422254204
CTA-833B7.2,0.422254204
LINC00583,0.422254204
U91324.1,0.422254204
NONHSAG017341,0.422248364
GTF2H2B,0.422248364
MAPKAP1,0.422248364
RP11-150O12.4,0.422245444
RP11-180K7.1,0.422245444
RP11-429D19.1,0.422242524
FER1L6-AS1,0.422239604
HDAC3,0.422236685
AC079586.1,0.422236685
COMMD1,0.422236685
RP11-545N8.3,0.422233765
RP5-837I24.4,0.422233765
CTD-2553L13.4,0.422230846
CTD-2292M14.1,0.422230846
KIAA0355,0.422227926
TXNIP,0.422227926
ARHGEF7-IT1,0.422227926
AC022154.7,0.422225006
ETV5-AS1,0.422225006
NONHSAG036120,0.422216248
OMG,0.422216248
DRAM2,0.422213329
RP11-385D13.3,0.422210409
RP11-661A12.12,0.422210409
IL7,0.422210409
RP11-582J16.3,0.42220749
TRIQK,0.42220749
RP11-83C7.1,0.422204571
RP11-464F9.20,0.422201652
PFDN5,0.422198732
RP5-1160K1.8,0.422195813
RP1-159G19.1,0.422195813
CTD-2354A18.1,0.422195813
RP11-956E11.1,0.422195813
LINC00658,0.422192894
PTCH1,0.422189975
ZSWIM7,0.422189975
FAM110B,0.422187056
RP11-662G23.1,0.422184137
LINC00664,0.422181218
CTC-429P9.4,0.422178299
AC079776.3,0.422172462
NONHSAG014332,0.422172462
RP11-551L14.4,0.422169543
NONHSAG015838,0.422169543
NEXN-AS1,0.422169543
RP11-27M24.2,0.422169543
SCAMP4,0.422169543
RP11-665C16.5,0.422166624
CTC-472C24.1,0.422163706
NONHSAG035723,0.422163706
RP4-612J11.1,0.422163706
RP11-111I12.1,0.422163706
RP13-507P19.2,0.422163706
CTD-2130F23.1,0.422163706
RP11-429E11.2,0.422163706
MORF4L2-AS1,0.422160787
AC007362.3,0.422157868
DPH5,0.42215495
RP11-756P10.2,0.42215495
RP11-325F22.5,0.42215495
NONHSAG015067,0.42215495
RP11-221N13.3,0.422152031
GTF2A2,0.422152031
NLGN1-AS1,0.422152031
RP4-604G5.1,0.422152031
AC079117.1,0.422146194
RP11-214L19.1,0.422146194
EPN2-AS1,0.422143276
AC078842.4,0.422143276
CCNL1,0.422143276
MBP,0.422140358
CTD-3088G3.6,0.422137439
LL0XNC01-116E7.2,0.422137439
ECHDC2,0.422131603
RP11-475O23.3,0.422128685
LINC00845,0.422128685
RP5-1121H13.4,0.422128685
ABCB1,0.422125766
NONHSAG000104,0.422122848
RP11-162G10.5,0.422122848
MTERFD2,0.422122848
RP3-393E18.2,0.422122848
NONHSAG031339,0.422122848
MIA3,0.42211993
LINC00571,0.42211993
ZMYM2,0.42211993
RP11-527D7.1,0.422117012
RP11-744N12.3,0.422114094
RP4-800F24.1,0.422111176
RP11-177H2.2,0.422102423
RP11-14I4.3,0.422099505
NONHSAG049579,0.422099505
LINC00928,0.422099505
CTD-2540M10.1,0.422099505
RP11-541N10.3,0.422099505
RP1-121G13.2,0.422093669
RBM3,0.422090752
DMD-AS1,0.422084917
ATF3,0.422084917
RP4-782L23.1,0.422076164
NONHSAG026674,0.422076164
RP11-407G23.4,0.422073247
AC079776.1,0.422070329
ZFP62,0.422070329
RP11-733O18.1,0.422067412
LINC00890,0.422067412
CTB-73N10.1,0.422067412
CTD-2366F13.1,0.422064495
RP11-90K6.1,0.422064495
RP11-676J15.1,0.422061577
NONHSAG052410,0.422061577
BPTF,0.422061577
RP11-442N24__B.1,0.422061577
RBPMSLP,0.422061577
RP11-600F24.7,0.42205866
CTD-2540L5.6,0.422055743
RP11-800A3.3,0.422052826
RP11-76E12.1,0.422052826
RP11-799O21.2,0.422052826
RP11-719N22.2,0.422052826
RP11-278H7.4,0.422052826
RP11-351M16.3,0.422052826
RP11-199B17.1,0.422049909
RP11-143A12.3,0.422049909
RP11-308B16.2,0.422046992
NONHSAG053620,0.422046992
RP11-473O4.3,0.422046992
IKZF5,0.422044075
MED15,0.422044075
CTC-429P9.5,0.422041158
PON2,0.422038241
RP11-510M2.2,0.422035324
RP4-544H6.2,0.422035324
RP11-320N21.2,0.422035324
NONHSAG047158,0.42202949
RP11-481J2.2,0.42202949
NONHSAG022452,0.422026573
LINC00238,0.422026573
RP11-423H2.1,0.42202074
RP11-315E17.1,0.422014906
RP11-255H23.2,0.42201199
CYSTM1,0.42201199
CTD-2189E23.1,0.422009073
C5orf45,0.422006157
SLC30A9,0.422006157
MAP4K5,0.42200324
BAZ2A,0.422000324
PROSER1,0.422000324
NONHSAG055258,0.422000324
RP11-121G22.3,0.422000324
LINC00221,0.421997408
NONHSAG003590,0.421994491
RP11-49O14.2,0.421991575
RP11-737F9.1,0.421991575
NONHSAG011752,0.421982826
RP3-514A23.2,0.42197991
RP11-958F21.1,0.42197991
IFNAR2,0.42197991
RP11-626G11.4,0.421976994
RP4-655J12.4,0.421976994
TMEM50A,0.421976994
AP001469.5,0.421976994
RP11-73O6.3,0.421974078
SLC25A26,0.421974078
RP11-364L4.3,0.421974078
IFRD1,0.421974078
ABR,0.421971162
BAZ1A,0.421968246
RP11-64P14.7,0.42196533
SRSF5,0.42196533
RP5-1077H22.1,0.421962414
NONHSAG036637,0.421962414
NONHSAG049580,0.421962414
RP4-773A18.4,0.421959498
RP11-290F24.3,0.421959498
RP4-813D12.3,0.421953667
AC004019.13,0.421953667
NONHSAG014339,0.421953667
NONHSAG031601,0.421950751
LETMD1,0.421950751
MEIS1-AS3,0.421947835
RP4-784A16.2,0.421947835
TMBIM6,0.421942004
AC011537.3,0.421942004
ACSM3,0.421942004
RP11-104H15.8,0.421942004
RP11-751H17.1,0.421942004
AC105053.4,0.421942004
RP11-749H20.1,0.421939088
NONHSAG019523,0.421936173
NONHSAG034359,0.421933257
RP11-762I7.4,0.421933257
RP11-678G15.2,0.421930342
RP11-608O21.1,0.421927427
RP3-388N13.3,0.421927427
RP11-510D19.1,0.421927427
CTD-2284J15.1,0.421918681
RP11-453M23.1,0.421918681
RP11-695J4.2,0.421918681
TMEM59,0.421915765
MANEA-AS1,0.421915765
RP1-241P17.1,0.421915765
RP11-474P2.4,0.42191285
NONHSAG047792,0.42191285
RP11-38L15.2,0.421909935
RP11-384C4.6,0.421909935
RP11-698N11.4,0.42190702
AC003988.1,0.421904105
RP5-991G20.2,0.42190119
RP11-549J18.1,0.42190119
SFT2D1,0.421898275
RP11-367J7.3,0.421892445
CLDN10-AS1,0.421886615
RP11-113E21.1,0.4218837
AC002383.2,0.4218837
LINC00683,0.4218837
RP11-128P17.2,0.421880785
LINC00327,0.421880785
RP4-633O19__A.1,0.421880785
RP11-324J13.2,0.421880785
AC012513.6,0.421880785
CCDC39-AS1,0.421880785
RP11-73G16.2,0.421880785
RP11-260E18.1,0.421880785
RP11-416N4.4,0.421880785
AC099342.1,0.421880785
RP11-2L8.1,0.421880785
RP3-399L15.1,0.421880785
RP11-699F16.2,0.421880785
LINC00381,0.421880785
RP11-31I22.2,0.421880785
LINC00575,0.421880785
PABPC1,0.421877871
NONHSAG020176,0.421877871
NONHSAG032704,0.421874956
RP3-523C21.2,0.421872041
RP11-762H8.1,0.421872041
PROZ,0.421872041
AL121578.2,0.421872041
RP4-814D15.2,0.421869127
RP11-314D7.4,0.421866212
RP11-909B2.1,0.421866212
DIABLO,0.421860383
RP1-140K8.5,0.421860383
LINC00326,0.421854554
RP11-145O15.3,0.421854554
MYEOV2,0.421854554
RP11-96H17.1,0.421854554
RP11-15F12.3,0.421854554
ST7L,0.421854554
RP11-572M11.3,0.42185164
NONHSAG054646,0.42185164
RP11-452N4.1,0.42185164
COTL1,0.42185164
DPYD-IT1,0.421845811
RP4-646N3.1,0.421842897
RP5-887A10.1,0.421842897
RP11-806H10.4,0.421842897
AC092652.1,0.421842897
FANCD2OS,0.421842897
RP11-451B8.1,0.421842897
AC124944.5,0.421842897
HCG20,0.421839983
RP1-45C12.1,0.421839983
RNASEK-C17orf49,0.421839983
RP11-322E11.5,0.421839983
RP11-44M6.1,0.421839983
AC092431.3,0.421839983
RP11-469A15.2,0.421839983
NUCB1,0.421839983
RP11-384P7.6,0.421839983
AF129075.5,0.421834155
B3GNT5,0.421834155
KCNS3,0.42183124
RP4-799P18.4,0.42183124
NONHSAG053761,0.421828326
SNORA73B,0.421825412
AC064875.2,0.421822498
RP11-484P15.1,0.421819585
AC006262.4,0.421819585
NONHSAG011658,0.421810843
NONHSAG048502,0.421802102
CTB-99A3.1,0.421802102
RP4-647C14.3,0.421802102
TAZ,0.421799188
NONHSAG038531,0.421796275
LEF1,0.421793361
RP11-839D17.3,0.421793361
RP11-573D15.2,0.421793361
NONHSAG004840,0.421787534
AC079584.2,0.421784621
OOEP-AS1,0.421781707
RP11-382J12.1,0.421781707
EXOSC1,0.421775881
IP6K2,0.421775881
RP11-152P17.3,0.421772967
NONHSAG015896,0.421767141
RP5-1129J21.3,0.421767141
RP11-603J24.6,0.421767141
RP4-630C24.3,0.421764228
RP11-379K17.11,0.421761315
RP11-192H6.2,0.421758401
RP11-262H14.3,0.421758401
C1QTNF9B-AS1,0.421749662
AC017076.5,0.42174675
RP1-86D1.2,0.42174675
RP1-56K13.2,0.421740924
ADAR,0.421740924
CTC-425F1.2,0.421735098
NONHSAG055620,0.421735098
NONHSAG035382,0.421732186
CHL1-AS1,0.421732186
AC034193.5,0.421732186
LYRM2,0.421732186
ACACA,0.42172636
PEX14,0.42172636
APOPT1,0.42172636
DIS3,0.421717623
RP11-857B24.1,0.421717623
FAM122B,0.421711798
RP11-173M1.4,0.421711798
NONHSAG017996,0.421711798
RP11-307C12.11,0.421708885
RP11-235E17.4,0.421708885
NONHSAG002865,0.421703061
RP11-173M1.8,0.421700148
RP11-55K13.1,0.421694324
PIGL,0.421691412
RP1-310O13.7,0.421691412
NRG4,0.4216885
NONHSAG034512,0.421685588
ZNF565,0.421685588
RP11-527H14.2,0.421682676
RP3-323P24.3,0.421679764
RP11-496D24.2,0.421676852
DCAF16,0.421676852
CD47,0.421676852
NONHSAG032766,0.421671028
AP002954.3,0.421668116
FAM129B,0.421668116
NONHSAG050586,0.421668116
RP5-1042K10.13,0.421668116
RP11-510M2.1,0.421665204
NONHSAG040409,0.421665204
NONHSAG030027,0.421665204
RP11-122C21.1,0.421665204
RP11-540O11.7,0.421665204
BUD31,0.421665204
RP11-213G2.2,0.421662292
RP4-781K5.8,0.421662292
RP11-354E11.2,0.421659381
VIPR1-AS1,0.421659381
POMP,0.421659381
BCAP29,0.421656469
NONHSAG044775,0.421656469
ARAP2,0.421653557
RP11-784B15.1,0.421647734
ELMOD2,0.421647734
RASSF8,0.421644823
AD000684.2,0.421641911
AC078883.4,0.421639
GLIS3,0.421639
LINC00901,0.421639
CDC73,0.421636088
RP11-453O5.1,0.421630266
SPAG9,0.421627355
RP11-269C4.2,0.421624443
CTNNB1,0.421624443
RP11-460H9.1,0.421621532
AF240627.2,0.421621532
AC093381.2,0.421621532
NAV2-AS4,0.421618621
RP11-128M1.1,0.421618621
AC092657.2,0.421618621
AC016735.2,0.42161571
RPP14,0.42161571
RP11-76G10.1,0.421612799
RP11-513D5.5,0.421609888
PRR3,0.421609888
RP11-16L9.4,0.421601155
CTD-2184C24.2,0.421598244
RP5-1071N3.1,0.421598244
TTC5,0.421598244
LSMD1,0.421598244
RP5-1022P6.7,0.421598244
LINC00905,0.421598244
TMEM212-AS1,0.421595333
RP11-57C13.3,0.421592422
LINC00092,0.421592422
RP11-30J20.1,0.421592422
RP3-410B11.1,0.421589512
NONHSAG055421,0.421586601
CHD1,0.421577869
AP000281.2,0.421577869
RP11-22P6.2,0.421574959
ZNF577,0.421574959
NONHSAG047500,0.421572048
HEXB,0.421572048
RP11-218F4.1,0.421572048
GTF3A,0.421569138
AK2,0.421569138
NONHSAG050957,0.421569138
SYNJ2BP,0.421569138
AC005757.6,0.421569138
GINS4,0.421569138
RP13-612N21.1,0.421566227
NONHSAG009648,0.421566227
RAB18,0.421566227
RP11-395I14.2,0.421563317
RP11-23F23.2,0.421557496
RP11-13N12.2,0.421554586
SVIP,0.421554586
CCT6P1,0.421551676
CTD-3074O7.12,0.421551676
RP11-25I15.2,0.421545855
