lncRNA,score
NEAT1,0.03812498977772689
MALAT1,0.018400091591567032
U1,0.007229191540864558
GAS5,0.002780458284947907
SNHG1,0.002780458284947907
RPPH1,0.0026659688261559344
RMRP,0.0026332575522153706
SNHG3,0.0026332575522153706
RNU12,0.0025678350043342436
C17orf76-AS1,0.002551479367363962
RP11-685M7.5,0.00253512373039368
SNHG5,0.002518768093423398
RP11-33N16.3,0.002518768093423398
RP11-968A15.8,0.002518768093423398
LINC00657,0.0025024124564531165
ZFAS1,0.0024697011825125527
RP11-386G11.10,0.002436989908571989
SNHG17,0.0024206342716017073
PVT1,0.0023879229976611436
SNHG16,0.0023879229976611436
SNHG12,0.0023879229976611436
AC009133.12,0.0023879229976611436
BZRAP1-AS1,0.0023879229976611436
hTR,0.0023552117237205803
RP11-325F22.3,0.0023552117237205803
SCARNA2,0.0023552117237205803
RP11-983P16.4,0.0023552117237205803
SNHG7,0.0023552117237205803
MIR1539,0.0023552117237205803
RP11-161H23.5,0.0023225004497800165
RP11-24N18.1,0.0023061448128097344
RP11-440L14.1,0.0023061448128097344
SNORD3A,0.0023061448128097344
SNHG10,0.0022897891758394528
CTD-2537I9.12,0.0022897891758394528
RP11-166B2.8,0.0022897891758394528
RP11-344E13.3,0.0022897891758394528
RP4-613B23.1,0.0022897891758394528
SNHG8,0.0022897891758394528
XIST,0.002273433538869171
SCARNA10,0.002273433538869171
SOX2-OT,0.002273433538869171
RP11-304L19.5,0.002273433538869171
KB-1208A12.3,0.002257077901898889
PCBP1-AS1,0.002257077901898889
RP1-184J9.2,0.002257077901898889
SDCBP2-AS1,0.002257077901898889
SCARNA17,0.002257077901898889
RP11-69E11.8,0.002257077901898889
DANCR,0.0022407222649286074
TUG1,0.0022407222649286074
LINC00338,0.0022407222649286074
RP4-561L24.3,0.0022407222649286074
RP11-227G15.3,0.0022407222649286074
SNHG6,0.0022407222649286074
RP11-217B1.2,0.0022080109909880436
RP11-603J24.17,0.0022080109909880436
ZNF518A,0.0022080109909880436
RP11-206L10.8,0.002191655354017762
SCARNA9,0.002191655354017762
CTB-89H12.4,0.0021752997170474803
ATP1A1OS,0.0021752997170474803
CTB-175E5.7,0.0021752997170474803
RP11-204L24.2,0.0021752997170474803
NONHSAG013514,0.0021589440800771982
OIP5-AS1,0.0021589440800771982
EPB41L4A-AS1,0.0021589440800771982
RP11-84A19.4,0.0021589440800771982
FGD5-AS1,0.0021425884431069166
AC007319.1,0.0021425884431069166
RP5-940J5.9,0.0021425884431069166
RP3-399L15.3,0.002126232806136635
CROCCP2,0.002126232806136635
RP11-69L16.4,0.002126232806136635
CTC-425F1.4,0.002126232806136635
7SL,0.002109877169166353
AC015849.19,0.002109877169166353
CTB-12A17.3,0.002109877169166353
LIMD1-AS1,0.002109877169166353
RP11-355B11.2,0.002109877169166353
RP11-63M22.2,0.002109877169166353
KCNQ1OT1,0.002093521532196071
AP002954.4,0.002093521532196071
CTC-457E21.9,0.002093521532196071
CTD-2659N19.10,0.002093521532196071
RP11-544A12.4,0.002093521532196071
AC015987.1,0.0020771658952257895
RP11-977G19.5,0.0020771658952257895
RP4-803A2.2,0.0020771658952257895
STAG3L5P,0.0020771658952257895
RP1-43E13.2,0.0020608102582555074
AC009120.6,0.0020608102582555074
AC084018.1,0.0020608102582555074
PRC1-AS1,0.0020608102582555074
NONHSAG017678,0.0020608102582555074
RP5-940J5.6,0.0020608102582555074
NONHSAG002378,0.0020608102582555074
MIR17HG,0.0020608102582555074
AC010226.4,0.0020444546212852258
RP11-498C9.2,0.0020444546212852258
RP11-67A1.2,0.0020444546212852258
RP11-950C14.7,0.0020444546212852258
SNORD109A,0.0020444546212852258
MCM3AP-AS1,0.002028098984314944
NR2F2-AS1,0.002028098984314944
RP11-571M6.7,0.002028098984314944
RP11-580I16.2,0.002028098984314944
RP11-703M24.5,0.002028098984314944
RP11-739N20.2,0.002028098984314944
RP4-785G19.5,0.002028098984314944
RP11-380O24.1,0.002028098984314944
RP11-203B9.4,0.002011743347344662
JPX,0.002011743347344662
AC005682.5,0.002011743347344662
AC107081.5,0.002011743347344662
RP11-474P2.2,0.002011743347344662
RP11-54O7.14,0.002011743347344662
RP11-519G16.2,0.0019953877103743804
RP11-849F2.5,0.0019953877103743804
LINC00969,0.0019790320734040987
AC105402.4,0.0019790320734040987
HOXB-AS1,0.0019790320734040987
RP11-290D2.6,0.0019790320734040987
RP11-885B4.1,0.0019626764364338166
RP11-521B24.5,0.0019626764364338166
RP11-753H16.3,0.0019626764364338166
RP1-56K13.3,0.0019626764364338166
THAP9-AS1,0.0019626764364338166
CTD-2047H16.4,0.001946320799463535
CTD-2571L23.8,0.001946320799463535
LINC00324,0.001946320799463535
RP11-1017G21.4,0.001946320799463535
RP11-298I3.1,0.001946320799463535
RP11-442H21.2,0.001946320799463535
RP4-622L5.2,0.001946320799463535
NONHSAG053814,0.001946320799463535
RP11-296K13.4,0.001929965162493253
RP4-781K5.2,0.001929965162493253
RUSC1-AS1,0.001929965162493253
SPAG5-AS1,0.001929965162493253
ZRANB2-AS1,0.001929965162493253
CTC-338M12.3,0.0019136095255229712
RP11-269F19.2,0.0019136095255229712
RP11-566K11.7,0.0019136095255229712
RP11-611O2.5,0.0019136095255229712
RP1-1J6.2,0.0019136095255229712
RP3-508I15.18,0.0019136095255229712
RP4-584D14.5,0.0019136095255229712
RP5-1085F17.4,0.0019136095255229712
NONHSAG029191,0.0019136095255229712
RP11-349A22.5,0.0019136095255229712
RP11-2B6.3,0.0018972538885526895
AC016629.8,0.0018972538885526895
NONHSAG020671,0.0018972538885526895
NONHSAG056025,0.0018972538885526895
LINC00894,0.0018808982515824077
TSIX,0.0018808982515824077
HIF1A-AS2,0.0018808982515824077
AL589743.1,0.0018808982515824077
CTD-2013N24.2,0.0018808982515824077
RP11-1035H13.2,0.0018808982515824077
RP11-529K1.4,0.0018808982515824077
RP1-168P16.2,0.0018808982515824077
GABPB1-AS1,0.0018645426146121258
LOC100131564,0.0018645426146121258
AC083884.8,0.0018645426146121258
RP11-530C5.1,0.0018645426146121258
RP11-77H9.2,0.0018645426146121258
SNHG15,0.0018481869776418441
AC005307.3,0.0018481869776418441
AC010761.8,0.0018481869776418441
AC017101.10,0.0018481869776418441
C22orf43,0.0018481869776418441
IDI2-AS1,0.0018481869776418441
RP11-315I20.1,0.0018481869776418441
RP11-362A9.3,0.0018481869776418441
RP11-382A20.7,0.0018481869776418441
RP4-816N1.6,0.0018481869776418441
RP5-1142A6.2,0.0018481869776418441
RP5-842K24.2,0.0018481869776418441
USP3-AS1,0.0018481869776418441
RP11-575L7.8,0.0018481869776418441
AC004447.2,0.0018481869776418441
AC008440.5,0.0018481869776418441
RP11-475N22.4,0.0018318313406715623
AC005042.4,0.0018318313406715623
AC073343.13,0.0018318313406715623
CASP8AP2,0.0018318313406715623
RP11-120M18.2,0.0018318313406715623
RP11-307P5.1,0.0018318313406715623
NONHSAG031079,0.0018318313406715623
MKLN1-AS1,0.0018318313406715623
AC007246.3,0.0018154757037012804
AP000487.6,0.0018154757037012804
CTB-171A8.1,0.0018154757037012804
HCP5,0.0018154757037012804
LIPE-AS1,0.0018154757037012804
RP11-1094M14.11,0.0018154757037012804
RP11-418J17.1,0.0018154757037012804
RP11-46C20.1,0.0017991200667309987
TMEM161B-AS1,0.0017991200667309987
AC005944.2,0.0017991200667309987
AP006621.8,0.0017991200667309987
NOP14-AS1,0.0017991200667309987
NONHSAG043637,0.0017991200667309987
AC073283.4,0.0017827644297607169
AC074117.10,0.0017827644297607169
AC005616.1,0.0017827644297607169
JRK,0.0017827644297607169
RP11-106M3.3,0.0017827644297607169
RP11-110I1.6,0.0017827644297607169
RP11-452H21.1,0.0017827644297607169
RP11-54A4.2,0.0017827644297607169
RP11-638I2.8,0.0017827644297607169
RP5-821D11.7,0.0017827644297607169
TBC1D14,0.0017827644297607169
AC026202.3,0.001766408792790435
AC053503.11,0.001766408792790435
AC084082.3,0.001766408792790435
PLK1S1,0.001766408792790435
RP11-296I10.3,0.001766408792790435
RP11-316M1.3,0.001766408792790435
RP11-977G19.11,0.001766408792790435
RP4-714D9.2,0.001766408792790435
TPTEP1,0.001766408792790435
RP11-498D10.5,0.001766408792790435
CASC7,0.0017500531558201533
CTC-550B14.7,0.0017500531558201533
CTD-2369P2.5,0.0017500531558201533
HCG17,0.0017500531558201533
RP5-1027O11.1,0.0017500531558201533
AL589743.2,0.0017500531558201533
RP11-449P15.2,0.0017500531558201533
RP11-159D12.2,0.0017336975188498715
TTN-AS1,0.0017336975188498715
RP1-85F18.6,0.0017336975188498715
AC015849.13,0.0017336975188498715
CTB-55O6.12,0.0017336975188498715
LINC00534,0.0017336975188498715
RP11-152N13.5,0.0017336975188498715
RP11-707P17.1,0.0017336975188498715
STXBP5-AS1,0.0017336975188498715
MDC1-AS1,0.0017336975188498715
AC005253.2,0.0017336975188498715
CTD-2616J11.9,0.0017336975188498715
RP11-347I19.8,0.0017336975188498715
AC104389.28,0.0017173418818795896
CTB-58E17.9,0.0017173418818795896
LINC00963,0.0017173418818795896
RP11-173P15.3,0.0017173418818795896
RP11-336A10.2,0.0017173418818795896
RP11-617D20.1,0.0017173418818795896
LINC00511,0.001700986244909308
RAB30-AS1,0.001700986244909308
RP11-453F18__B.1,0.001700986244909308
LINC00152,0.001700986244909308
RP11-24C3.2,0.001700986244909308
RP11-264B17.2,0.001700986244909308
RP11-670E13.5,0.001700986244909308
RP5-977B1.7,0.001700986244909308
RP11-360L9.8,0.001700986244909308
SNHG11,0.001684630607939026
AC005329.7,0.001684630607939026
RP11-654A16.3,0.001684630607939026
RP4-724E16.2,0.001684630607939026
VIM-AS1,0.001684630607939026
ZNF761,0.001684630607939026
AC016722.4,0.001684630607939026
AC004158.2,0.0016682749709687442
AC073871.2,0.0016682749709687442
LA16c-366D1.3,0.0016682749709687442
MIR4523,0.0016682749709687442
PSMD5-AS1,0.0016682749709687442
RP11-211G3.2,0.0016682749709687442
RP11-288I21.1,0.0016682749709687442
RP11-298J20.4,0.0016682749709687442
RP11-498C9.3,0.0016682749709687442
RP11-872D17.4,0.0016682749709687442
RP4-756H11.3,0.0016682749709687442
TPT1-AS1,0.0016682749709687442
XXbac-B461K10.4,0.0016682749709687442
AC093620.5,0.0016682749709687442
CTD-2525I3.3,0.0016682749709687442
U47924.31,0.0016682749709687442
LOC92249,0.0016519193339984623
AC005154.5,0.0016519193339984623
AC002550.5,0.0016519193339984623
AC005786.7,0.0016519193339984623
CTC-273B12.8,0.0016519193339984623
RP11-143J12.2,0.0016519193339984623
RP11-328J2.1,0.0016519193339984623
RP11-328M4.2,0.0016519193339984623
RP5-872K7.7,0.0016519193339984623
RP5-914P20.5,0.0016519193339984623
S100A13,0.0016519193339984623
SNHG9,0.0016519193339984623
TTC28-AS1,0.0016355636970281807
PTCHD3P1,0.0016355636970281807
AC007098.1,0.0016355636970281807
AC018766.6,0.0016355636970281807
AC093391.2,0.0016355636970281807
AC096574.4,0.0016355636970281807
CTD-2555O16.2,0.0016355636970281807
H1FX-AS1,0.0016355636970281807
HMGN2P28,0.0016355636970281807
LINC00470,0.0016355636970281807
MIR142,0.0016355636970281807
MIR210HG,0.0016355636970281807
PRR7-AS1,0.0016355636970281807
RP11-1103G16.1,0.0016355636970281807
RP11-156P1.3,0.0016355636970281807
RP11-243J16.7,0.0016355636970281807
RP11-382A20.6,0.0016355636970281807
RP11-66N24.3,0.0016355636970281807
RP11-770J1.3,0.0016355636970281807
RP11-867G23.3,0.0016355636970281807
RP4-605O3.4,0.0016355636970281807
NONHSAG044533,0.0016355636970281807
NONHSAG039865,0.0016355636970281807
XXbac-BPG252P9.9,0.0016355636970281807
ZNRD1-AS1,0.0016192080600578988
AC006547.13,0.0016192080600578988
AC009495.2,0.0016192080600578988
AC073342.12,0.0016192080600578988
CTC-524C5.2,0.0016192080600578988
CTD-2006C1.12,0.0016192080600578988
CTD-2542L18.1,0.0016192080600578988
ENTPD1-AS1,0.0016192080600578988
hsa-mir-6080,0.0016192080600578988
LA16c-358B7.3,0.0016192080600578988
MMP24-AS1,0.0016192080600578988
RP11-317G6.1,0.0016192080600578988
RP5-991G20.1,0.0016192080600578988
TP73-AS1,0.0016192080600578988
SAP30L-AS1,0.001602852423087617
AC009133.15,0.001602852423087617
ANKRD10-IT1,0.001602852423087617
CTA-85E5.10,0.001602852423087617
