度数：5
,5,5,5,5,5,10,10,10,10,10,15,15,15,15,15,20,20,20,20,20,25,25,25,25,25
,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR
5,1970,17,0.2698412698412698,6.284358697671356,0.066388,2685,18,0.2857142857142857,5.0817598087454225,0.090659,3410,18,0.2857142857142857,3.7038029365386325,0.115304,4109,19,0.30158730158730157,3.1174221797105175,0.139031,4810,19,0.30158730158730157,2.2505291570010333,0.162859
10,3076,26,0.4126984126984127,9.69239888937391,0.103678,3791,27,0.42857142857142855,8.44634291370473,0.127949,4516,27,0.42857142857142855,6.813054906490688,0.152594,5215,28,0.4444444444444444,6.1108299447493435,0.176321,5916,28,0.4444444444444444,4.964192929462695,0.20015
15,4344,37,0.5873015873015873,15.008065787676896,0.146407,5059,38,0.6031746031746031,13.720330677256992,0.170678,5784,38,0.6031746031746031,11.818153927170465,0.195323,6483,39,0.6190476190476191,10.993635209437864,0.21905,7184,39,0.6190476190476191,9.56016898461925,0.242879
20,5729,41,0.6507936507936508,14.492550253914136,0.193351,6444,42,0.6666666666666666,13.51510736012815,0.217622,7169,42,0.6666666666666666,11.846199441415628,0.242267,7868,43,0.6825396825396826,11.182678212335434,0.265994,8569,43,0.6825396825396826,9.860710290089534,0.289823
25,7155,44,0.6984126984126984,13.533427232824,0.241723,7870,45,0.7142857142857143,12.78854261624375,0.265994,8595,45,0.7142857142857143,11.319384463452757,0.290638,9294,46,0.7301587301587301,10.797140046701239,0.314365,9995,46,0.7301587301587301,9.390257698307211,0.338194
度数：10
,5,5,5,5,5,10,10,10,10,10,15,15,15,15,15,20,20,20,20,20,25,25,25,25,25
,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR
5,2244,17,0.2698412698412698,5.505056179448662,0.075702,3289,18,0.2857142857142857,3.903524032611803,0.11119,4292,19,0.30158730158730157,2.7570001185274884,0.145251,5314,20,0.31746031746031744,2.1026203027984565,0.179958,6356,20,0.31746031746031744,1.19408392366394,0.215378
10,3350,26,0.4126984126984127,8.88470371217306,0.112992,4395,27,0.42857142857142855,7.060753293122163,0.148481,5398,28,0.4444444444444444,5.79927474782404,0.182541,6420,29,0.4603174603174603,4.709368618705713,0.217248,7462,29,0.4603174603174603,3.4105092388911995,0.252668
15,4618,37,0.5873015873015873,14.14075235761439,0.155721,5663,38,0.6031746031746031,12.114890610301734,0.191209,6666,39,0.6190476190476191,10.600962644353922,0.22527,7688,40,0.6349206349206349,9.320958213272181,0.259977,8730,40,0.6349206349206349,7.480178350047347,0.295397
20,5999,41,0.6507936507936508,13.775373701831528,0.202529,7044,42,0.6666666666666666,12.118795097154045,0.238018,8047,43,0.6825396825396826,10.831126333185649,0.272078,9069,44,0.6984126984126984,9.549677913891928,0.306785,10111,44,0.6984126984126984,7.960893992901575,0.342205
25,6914,43,0.6825396825396826,13.24108177337196,0.233564,7959,44,0.6984126984126984,11.785132609001295,0.269053,8962,45,0.7142857142857143,10.633847124868934,0.303114,9984,46,0.7301587301587301,9.395794268706313,0.33782,11026,46,0.7301587301587301,7.955613423075676,0.373241
度数：15
,5,5,5,5,5,10,10,10,10,10,15,15,15,15,15,20,20,20,20,20,25,25,25,25,25
,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR
5,2377,18,0.2857142857142857,5.829682307040546,0.080189,3550,19,0.30158730158730157,3.9892703872563624,0.120029,4680,20,0.31746031746031744,2.814086676112696,0.158406,5852,21,0.3333333333333333,1.9654813123145172,0.198212,7040,22,0.3492063492063492,1.276161522103132,0.238561
10,3483,27,0.42857142857142855,9.266046399001166,0.117479,4656,28,0.4444444444444444,7.165005370207358,0.157319,5786,29,0.4603174603174603,5.537163526284137,0.195697,6958,30,0.47619047619047616,4.45251189680045,0.235502,8146,31,0.49206349206349204,3.491933918687998,0.275852
15,4677,37,0.5873015873015873,13.96186058718745,0.157727,5850,38,0.6031746031746031,11.659488463580704,0.197566,6980,39,0.6190476190476191,9.958146923927975,0.235944,8152,40,0.6349206349206349,8.349578735215069,0.27575,9340,41,0.6507936507936508,7.1624797852213264,0.316099
20,5207,40,0.6349206349206349,15.072505194217902,0.175641,6380,41,0.6507936507936508,12.826429648874395,0.21548,7510,42,0.6666666666666666,11.131702305446018,0.253858,8682,43,0.6825396825396826,9.660751802528777,0.293664,9870,44,0.6984126984126984,8.377951697857423,0.334013
25,5391,41,0.6507936507936508,15.448604544361196,0.181861,6564,42,0.6666666666666666,13.22353936399998,0.221701,7694,43,0.6825396825396826,11.534241379691263,0.260079,8866,44,0.6984126984126984,10.060188927496338,0.299884,10054,45,0.7142857142857143,8.76031101258565,0.340234
度数：20
,5,5,5,5,5,10,10,10,10,10,15,15,15,15,15,20,20,20,20,20,25,25,25,25,25
,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR
5,2451,18,0.2857142857142857,5.638940006618169,0.082704,3691,20,0.31746031746031744,4.279316889881046,0.124788,4896,22,0.3492063492063492,3.329518110910835,0.165681,6162,23,0.36507936507936506,2.338210932921452,0.208682,7431,25,0.3968253968253968,1.8978350169243199,0.251751
10,3551,27,0.42857142857142855,9.077503875030773,0.119791,4791,29,0.4603174603174603,7.53518650789599,0.161874,5996,31,0.49206349206349204,6.529639082622382,0.202767,7262,32,0.5079365079365079,4.964137480755437,0.245768,8531,34,0.5396825396825397,4.448503920047547,0.288837
15,4134,33,0.5238095238095238,12.156261427212232,0.139404,5374,35,0.5555555555555556,10.46699574468459,0.181488,6579,37,0.5873015873015873,9.328063639832578,0.222381,7845,38,0.6031746031746031,7.652571681059138,0.265382,9114,40,0.6349206349206349,6.886689797054818,0.308451
20,4256,33,0.5238095238095238,11.79826856850562,0.143552,5496,35,0.5555555555555556,10.183966926753188,0.185635,6701,37,0.5873015873015873,9.089892705151003,0.226528,7967,38,0.6031746031746031,7.493882146774281,0.269529,9236,40,0.6349206349206349,6.771072029542799,0.312598
25,4373,34,0.5396825396825397,12.28719320957052,0.147495,5613,36,0.5714285714285714,10.665652995834241,0.189578,6818,38,0.6031746031746031,9.561934565293114,0.230471,8084,39,0.6190476190476191,7.9057968621009875,0.273472,9353,41,0.6507936507936508,7.151701585640722,0.316541
