度数：5
,1,1,1,1,1,3,3,3,3,3,5,5,5,5,5,7,7,7,7,7,9,9,9,9,9
,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR
9,501,5,0.45454545454545453,5.8304661892866205,0.020295,970,5,0.45454545454545453,4.4341541674457705,0.039486,1440,5,0.45454545454545453,3.6179896871568897,0.058718,1910,5,0.45454545454545453,3.047752747134218,0.077949,2381,6,0.5454545454545454,3.595019523590488,0.097181
度数：15
,1,1,1,1,1,3,3,3,3,3,5,5,5,5,5,7,7,7,7,7,9,9,9,9,9
,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR
1,297,4,0.36363636363636365,5.181534899235392,0.011989,778,4,0.36363636363636365,3.5516744719881324,0.031671,1256,4,0.36363636363636365,2.7671027518501288,0.05123,1735,4,0.36363636363636365,2.254700523614785,0.070829,2213,5,0.45454545454545453,2.7563034376818125,0.090347
3,340,5,0.45454545454545453,6.661917517389773,0.013708,821,5,0.45454545454545453,4.7835246939612075,0.033389,1299,5,0.45454545454545453,3.8290449455808706,0.052948,1778,5,0.45454545454545453,3.191049638027827,0.072548,2256,6,0.5454545454545454,3.7254193244519116,0.092066
5,369,5,0.45454545454545453,6.485770634748989,0.014894,850,5,0.45454545454545453,4.710604626745212,0.034576,1328,5,0.45454545454545453,3.7837045942784955,0.054135,1807,5,0.45454545454545453,3.158594135205975,0.073735,2285,6,0.5454545454545454,3.6944796196315615,0.093253
7,391,5,0.45454545454545453,6.361327210152079,0.015794,872,5,0.45454545454545453,4.6569916652635985,0.035476,1350,5,0.45454545454545453,3.7500054122087634,0.055035,1829,5,0.45454545454545453,3.1343491934791112,0.074635,2307,6,0.5454545454545454,3.6712908639514388,0.094153
9,392,5,0.45454545454545453,6.355841958152621,0.015835,873,5,0.45454545454545453,4.654588277236564,0.035517,1351,5,0.45454545454545453,3.7484875499643864,0.055076,1830,5,0.45454545454545453,3.1332547217948807,0.074676,2308,6,0.5454545454545454,3.6702425387053106,0.094194
度数：20
,1,1,1,1,1,3,3,3,3,3,5,5,5,5,5,7,7,7,7,7,9,9,9,9,9
,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR
1,280,4,0.36363636363636365,5.282762334776986,0.011293,765,4,0.36363636363636365,3.5796863111258603,0.031139,1250,4,0.36363636363636365,2.7748158800641707,0.050984,1733,4,0.36363636363636365,2.25649844710561,0.070748,2216,5,0.45454545454545453,2.7536435526772696,0.09047
3,291,5,0.45454545454545453,6.997625951852597,0.011703,776,5,0.45454545454545453,4.90214785016175,0.031548,1261,5,0.45454545454545453,3.890111355615523,0.051393,1744,5,0.45454545454545453,3.2298427212135685,0.071157,2227,6,0.5454545454545454,3.7567929344794706,0.090879
5,303,5,0.45454545454545453,6.910355871180774,0.012194,788,5,0.45454545454545453,4.869830466136791,0.032039,1273,5,0.45454545454545453,3.870618612088725,0.051884,1756,5,0.45454545454545453,3.2160578581084813,0.071648,2239,6,0.5454545454545454,3.743757409049426,0.09137
7,305,5,0.45454545454545453,6.896154130609091,0.012275,790,5,0.45454545454545453,4.864493904012118,0.032121,1275,5,0.45454545454545453,3.8673887779598526,0.051966,1758,5,0.45454545454545453,3.213770339076885,0.07173,2241,6,0.5454545454545454,3.7415921754512222,0.091452
9,305,5,0.45454545454545453,6.896154130609091,0.012275,790,5,0.45454545454545453,4.864493904012118,0.032121,1275,5,0.45454545454545453,3.8673887779598526,0.051966,1758,5,0.45454545454545453,3.213770339076885,0.07173,2241,6,0.5454545454545454,3.7415921754512222,0.091452
