度数：5
,5,5,5,5,5,10,10,10,10,10,15,15,15,15,15,20,20,20,20,20,25,25,25,25,25
,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR
5,2252,18,0.2857142857142857,6.1697104062603945,0.07594,2967,19,0.30158730158730157,5.079342789699684,0.100211,3692,19,0.30158730158730157,3.7618458490333158,0.124856,4391,20,0.31746031746031744,3.2148332330044926,0.148583,5092,20,0.31746031746031744,2.36922144511379,0.172411
10,3726,29,0.4603174603174603,10.117153126209063,0.125671,4441,30,0.47619047619047616,9.00094793033159,0.149942,5166,30,0.47619047619047616,7.426385878596596,0.174587,5865,31,0.49206349206349204,6.754282398124835,0.198314,6566,31,0.49206349206349204,5.605671260519954,0.222143
15,5200,38,0.6031746031746031,13.32571026380332,0.175471,5915,39,0.6190476190476191,12.306333939707347,0.199742,6640,39,0.6190476190476191,10.655916552464197,0.224386,7339,40,0.6349206349206349,9.977535143911968,0.248113,8040,40,0.6349206349206349,8.697529202815103,0.271942
20,6674,44,0.6984126984126984,14.697175433876112,0.225372,7389,45,0.7142857142857143,13.858156443771675,0.249643,8114,45,0.7142857142857143,12.275973886809549,0.274288,8813,46,0.7301587301587301,11.69363513530168,0.298015,9514,46,0.7301587301587301,10.219448139193881,0.321844
25,8148,45,0.7142857142857143,12.206059531807137,0.275444,8863,46,0.7301587301587301,11.59759325950832,0.299714,9588,46,0.7301587301587301,10.15834405693057,0.324359,10287,47,0.746031746031746,9.690672054645788,0.348086,10988,47,0.746031746031746,8.478039145123718,0.371915
度数：10
,5,5,5,5,5,10,10,10,10,10,15,15,15,15,15,20,20,20,20,20,25,25,25,25,25
,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR
5,2526,18,0.2857142857142857,5.4530457998194715,0.085254,3571,19,0.30158730158730157,3.954802283905272,0.120742,4574,20,0.31746031746031744,2.8951547603053562,0.154803,5596,21,0.3333333333333333,2.2264291489508534,0.18951,6638,21,0.3333333333333333,1.312806484155043,0.22493
10,4000,29,0.4603174603174603,9.371137195838802,0.134985,5045,30,0.47619047619047616,7.668297982946707,0.170474,6048,31,0.49206349206349204,6.442374613674707,0.204535,7070,32,0.5079365079365079,5.365859290491129,0.239241,8112,32,0.5079365079365079,4.010797913432436,0.274662
15,5474,38,0.6031746031746031,12.59419547488824,0.184785,6519,39,0.6190476190476191,10.915292134066787,0.220273,7522,40,0.6349206349206349,9.628278151725771,0.254334,8544,41,0.6507936507936508,8.460357524854144,0.289041,9586,41,0.6507936507936508,6.6968263205627805,0.324461
20,6942,44,0.6984126984126984,14.036885691596417,0.234482,7987,45,0.7142857142857143,12.540359417092944,0.269971,8990,46,0.7301587301587301,11.35668241825131,0.304032,10012,47,0.746031746031746,10.26818824466584,0.338738,11054,47,0.746031746031746,8.45464135719527,0.374159
25,7821,44,0.6984126984126984,12.069351561367458,0.264362,8866,45,0.7142857142857143,10.809659307527058,0.29985,9869,46,0.7301587301587301,9.78237083349999,0.333911,10891,47,0.746031746031746,8.838944639947318,0.368618,11933,47,0.746031746031746,7.334026353266134,0.404038
度数：15
,5,5,5,5,5,10,10,10,10,10,15,15,15,15,15,20,20,20,20,20,25,25,25,25,25
,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR
5,2659,19,0.30158730158730157,5.780876448992125,0.089741,3832,20,0.31746031746031744,4.047904985292135,0.129581,4962,21,0.3333333333333333,2.9273437603163615,0.167958,6134,22,0.3492063492063492,1.9285369790016142,0.207764,7322,23,0.36507936507936506,1.3973294864590016,0.248113
10,4133,30,0.47619047619047616,9.773098182676524,0.139472,5306,31,0.49206349206349204,7.796750211449374,0.179312,6436,32,0.5079365079365079,6.230707029166445,0.21769,7608,33,0.5238095238095238,5.112658543273923,0.257495,8796,34,0.5396825396825397,4.107756477433597,0.297845
15,5466,38,0.6031746031746031,12.614924491333399,0.184513,6639,39,0.6190476190476191,10.658035609330774,0.224352,7769,40,0.6349206349206349,9.174165783312274,0.26273,8941,41,0.6507936507936508,7.7766025117068125,0.302536,10129,42,0.6666666666666666,6.7279968252278435,0.342885
20,5909,42,0.6666666666666666,14.898768024297816,0.199436,7082,43,0.6825396825396826,12.854128567917147,0.239275,8212,44,0.6984126984126984,11.279733325529575,0.277653,9384,45,0.7142857142857143,9.7933160183744,0.317459,10572,46,0.7301587301587301,8.598319864498835,0.357808
25,6001,42,0.6666666666666666,14.650509593593174,0.202563,7174,43,0.6825396825396826,12.646927365358788,0.242403,8304,44,0.6984126984126984,11.100795611055853,0.28078,9476,45,0.7142857142857143,9.679842450094599,0.320586,10664,46,0.7301587301587301,8.495354475659814,0.360935
度数：20
,5,5,5,5,5,10,10,10,10,10,15,15,15,15,15,20,20,20,20,20,25,25,25,25,25
,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR
5,2733,19,0.30158730158730157,5.60288597671254,0.092256,3973,21,0.3333333333333333,4.338947248400626,0.13434,5178,23,0.36507936507936506,3.4721899430246568,0.175233,6444,24,0.38095238095238093,2.4768011120717786,0.218234,7713,26,0.4126984126984127,2.0341781653862654,0.261303
10,4191,30,0.47619047619047616,9.62229627854351,0.141444,5431,32,0.5079365079365079,8.206535828503025,0.183527,6636,34,0.5396825396825397,7.2500220846519605,0.22442,7902,35,0.5555555555555556,5.670474475087314,0.267421,9171,37,0.5873015873015873,5.146529815990896,0.31049
15,4715,34,0.5396825396825397,11.337385344925146,0.15912,5955,36,0.5714285714285714,9.90074210777456,0.201203,7160,38,0.6031746031746031,8.91057237989469,0.242097,8426,39,0.6190476190476191,7.2729872302292184,0.285098,9695,41,0.6507936507936508,6.641131994945532,0.328166
20,4783,35,0.5555555555555556,11.960653633852017,0.161398,6023,37,0.5873015873015873,10.490736650828138,0.203481,7228,39,0.6190476190476191,9.476259667330721,0.244374,8494,40,0.6349206349206349,7.9276523142878865,0.287375,9763,42,0.6666666666666666,7.243453472357537,0.330444
25,4798,35,0.5555555555555556,11.919999122167777,0.161908,6038,37,0.5873015873015873,10.457593461194598,0.203991,7243,39,0.6190476190476191,9.447807116287487,0.244884,8509,40,0.6349206349206349,7.905493314093428,0.287885,9778,42,0.6666666666666666,7.225366472414261,0.330954
