度数：5
,1,1,1,1,1,3,3,3,3,3,5,5,5,5,5,7,7,7,7,7,9,9,9,9,9
,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR
1,260,4,0.36363636363636365,5.410220249863034,0.010475,661,4,0.36363636363636365,3.823535664137236,0.026883,1072,4,0.36363636363636365,3.0238083321079126,0.043701,1475,4,0.36363636363636365,2.5101055758864703,0.060191,1873,4,0.36363636363636365,2.1359761474139636,0.076476
3,361,5,0.45454545454545453,6.532911198478482,0.014567,762,5,0.45454545454545453,4.94051288617502,0.030975,1173,5,0.45454545454545453,4.039354247995229,0.047792,1576,5,0.45454545454545453,3.4343891558840633,0.064282,1974,5,0.45454545454545453,2.9821300530081474,0.080568
5,493,5,0.45454545454545453,5.8648407131549725,0.019968,894,5,0.45454545454545453,4.604769008487563,0.036376,1305,5,0.45454545454545453,3.819576501033751,0.053194,1708,5,0.45454545454545453,3.271823753572938,0.069684,2106,5,0.45454545454545453,2.853888440144228,0.085969
7,792,6,0.5454545454545454,6.341278714720847,0.032162,1193,6,0.5454545454545454,5.302543396690022,0.04857,1604,6,0.5454545454545454,4.562511428424751,0.065387,2007,6,0.5454545454545454,4.01019194367041,0.081877,2405,6,0.5454545454545454,3.570835629089603,0.098163
9,1079,6,0.5454545454545454,5.555829692978972,0.043905,1480,6,0.5454545454545454,4.762579133438163,0.060313,1891,6,0.5454545454545454,4.156110490308369,0.077131,2294,6,0.5454545454545454,3.6849641508697033,0.093621,2692,6,0.5454545454545454,3.300560386894786,0.109906
度数：10
,1,1,1,1,1,3,3,3,3,3,5,5,5,5,5,7,7,7,7,7,9,9,9,9,9
,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR
1,292,4,0.36363636363636365,5.21067968922248,0.011784,761,4,0.36363636363636365,3.5884059601254226,0.030975,1231,4,0.36363636363636365,2.7995079173676096,0.050207,1701,4,0.36363636363636365,2.285585456886504,0.069438,2172,5,0.45454545454545453,2.7930630671539705,0.08867
3,388,5,0.45454545454545453,6.377869383212154,0.015672,857,5,0.45454545454545453,4.6933908212933675,0.034862,1327,5,0.45454545454545453,3.7852504611738538,0.054094,1797,5,0.45454545454545453,3.169721181914098,0.073325,2268,6,0.5454545454545454,3.7125646942954327,0.092557
5,451,5,0.45454545454545453,6.05523560311004,0.01825,920,5,0.45454545454545453,4.5447515269413765,0.03744,1390,5,0.45454545454545453,3.6902066844729218,0.056672,1860,5,0.45454545454545453,3.1007208834248967,0.075903,2331,6,0.5454545454545454,3.646266277985037,0.095135
7,491,5,0.45454545454545453,5.873523720919357,0.019886,960,5,0.45454545454545453,4.455789662076047,0.039077,1430,5,0.45454545454545453,3.6322165103463977,0.058308,1900,5,0.45454545454545453,3.0582239667078075,0.07754,2371,6,0.5454545454545454,3.605174620148706,0.096772
9,495,5,0.45454545454545453,5.856193746125165,0.02005,964,5,0.45454545454545453,4.447107313349865,0.039241,1434,5,0.45454545454545453,3.6265130526262577,0.058472,1904,5,0.45454545454545453,3.0540282473479707,0.077704,2375,6,0.5454545454545454,3.601106995853232,0.096935
度数：15
,1,1,1,1,1,3,3,3,3,3,5,5,5,5,5,7,7,7,7,7,9,9,9,9,9
,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR
1,292,4,0.36363636363636365,5.21067968922248,0.011784,773,4,0.36363636363636365,3.562389681369139,0.031466,1251,4,0.36363636363636365,2.7735275767657357,0.051025,1730,4,0.36363636363636365,2.2591996981023965,0.070625,2208,5,0.45454545454545453,2.7607455251371893,0.090143
3,340,5,0.45454545454545453,6.661917517389773,0.013708,821,5,0.45454545454545453,4.7835246939612075,0.033389,1299,5,0.45454545454545453,3.8290449455808706,0.052948,1778,5,0.45454545454545453,3.191049638027827,0.072548,2256,6,0.5454545454545454,3.7254193244519116,0.092066
5,368,5,0.45454545454545453,6.491605827881727,0.014853,849,5,0.45454545454545453,4.713075774803818,0.034535,1327,5,0.45454545454545453,3.7852504611738538,0.054094,1806,5,0.45454545454545453,3.159703815858277,0.073694,2284,6,0.5454545454545454,3.6955394028482966,0.093212
7,388,5,0.45454545454545453,6.377869383212154,0.015672,869,5,0.45454545454545453,4.664219085517346,0.035353,1347,5,0.45454545454545453,3.7545661927552336,0.054912,1826,5,0.45454545454545453,3.1376365312771752,0.074512,2304,6,0.5454545454545454,3.674438801953411,0.09403
9,388,5,0.45454545454545453,6.377869383212154,0.015672,869,5,0.45454545454545453,4.664219085517346,0.035353,1347,5,0.45454545454545453,3.7545661927552336,0.054912,1826,5,0.45454545454545453,3.1376365312771752,0.074512,2304,6,0.5454545454545454,3.674438801953411,0.09403
度数：20
,1,1,1,1,1,3,3,3,3,3,5,5,5,5,5,7,7,7,7,7,9,9,9,9,9
,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR
1,279,4,0.36363636363636365,5.288911113646943,0.011253,764,4,0.36363636363636365,3.581861729963607,0.031098,1249,4,0.36363636363636365,2.7761053003018334,0.050943,1732,4,0.36363636363636365,2.2573982813365507,0.070707,2215,5,0.45454545454545453,2.7545297346590996,0.090429
