度数：5
,5,5,5,5,5,10,10,10,10,10,15,15,15,15,15,20,20,20,20,20,25,25,25,25,25
,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR
5,2246,35,0.5555555555555556,22.364038222526677,0.075158,2961,36,0.5714285714285714,19.51663386756474,0.099429,3686,36,0.5714285714285714,16.388549254563788,0.124074,4385,37,0.5873015873015873,14.8742959002134,0.147801,5086,37,0.5873015873015873,12.790873413039757,0.17163
10,3716,42,0.6666666666666666,22.60967770513017,0.12489,4431,43,0.6825396825396826,20.702923764335225,0.14916,5156,43,0.6825396825396826,18.10824548522562,0.173805,5855,44,0.6984126984126984,16.925478319032692,0.197532,6556,44,0.6984126984126984,14.997925660020583,0.221361
15,5190,47,0.746031746031746,22.26969710887365,0.174825,5905,48,0.7619047619047619,20.91092642334732,0.199096,6630,48,0.7619047619047619,18.685600573040244,0.223741,7329,49,0.7777777777777778,17.786740062153676,0.247468,8030,49,0.7777777777777778,16.02659758122637,0.271296
20,6663,48,0.7619047619047619,18.590881482685315,0.224862,7378,49,0.7777777777777778,17.657553412391064,0.249133,8103,49,0.7777777777777778,15.853548128119185,0.273778,8802,50,0.7936507936507936,15.214705892605624,0.297505,9503,50,0.7936507936507936,13.73494576580531,0.321334
25,8115,52,0.8253968253968254,18.890102621322388,0.274084,8830,53,0.8412698412698413,18.194090202932585,0.298355,9555,53,0.8412698412698413,16.523411329350534,0.323,10254,54,0.8571428571428571,16.057326317820642,0.346726,10955,54,0.8571428571428571,14.643393610602308,0.370555
度数：10
,5,5,5,5,5,10,10,10,10,10,15,15,15,15,15,20,20,20,20,20,25,25,25,25,25
,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR
5,2464,35,0.5555555555555556,21.040319862145747,0.082568,3509,36,0.5714285714285714,17.084185072298023,0.118057,4512,37,0.5873015873015873,14.468983040810638,0.152118,5534,38,0.6031746031746031,12.439886622655898,0.186824,6576,38,0.6031746031746031,10.049172623852442,0.222245
10,3930,42,0.6666666666666666,21.656783280265586,0.132164,4975,43,0.6825396825396826,18.715881833694457,0.167652,5978,44,0.6984126984126984,16.568525745977997,0.201713,7000,45,0.7142857142857143,14.786222782147547,0.23642,8042,45,0.7142857142857143,12.425230101156545,0.27184
15,5321,46,0.7301587301587301,20.69008978593545,0.179312,6366,47,0.746031746031746,18.41939320153087,0.2148,7369,48,0.7619047619047619,16.68321324965106,0.248861,8391,49,0.7777777777777778,15.188136632807067,0.283568,9433,49,0.7777777777777778,12.98881953261031,0.318988
20,6324,47,0.746031746031746,18.542742882845765,0.213373,7369,48,0.7619047619047619,16.68321324965106,0.248861,8372,49,0.7777777777777778,15.231206821790368,0.282922,9394,50,0.7936507936507936,13.956355252833413,0.317629,10436,50,0.7936507936507936,11.957456065473405,0.353049
25,7122,48,0.7619047619047619,17.325985252555213,0.240465,8167,49,0.7777777777777778,15.703318256816091,0.275953,9170,50,0.7936507936507936,14.421146922575428,0.310014,10192,51,0.8095238095238095,13.28167297740512,0.344721,11234,51,0.8095238095238095,11.16468264247558,0.380141
度数：15
,5,5,5,5,5,10,10,10,10,10,15,15,15,15,15,20,20,20,20,20,25,25,25,25,25
,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR
5,2540,33,0.5238095238095238,18.406194549667557,0.08522,3713,34,0.5396825396825397,14.398236462627386,0.125059,4843,35,0.5555555555555556,11.798953628658436,0.163437,6015,36,0.5714285714285714,9.77229753481324,0.203243,7203,37,0.5873015873015873,8.167253856188447,0.243592
10,3953,40,0.6349206349206349,19.392267479278182,0.133014,5126,41,0.6507936507936508,16.24833209348067,0.172853,6256,42,0.6666666666666666,13.985244744947472,0.211231,7428,43,0.6825396825396826,12.091379330673234,0.251037,8616,44,0.6984126984126984,10.51227939645247,0.291386
15,4762,43,0.6825396825396826,19.463600918403923,0.160412,5935,44,0.6984126984126984,16.69234649703433,0.200252,7065,45,0.7142857142857143,14.626944684122696,0.238629,8237,46,0.7301587301587301,12.851412399727788,0.278435,9425,47,0.746031746031746,11.341294377639679,0.318784
20,5296,44,0.6984126984126984,18.66312041621464,0.17853,6469,45,0.7142857142857143,16.156145663194987,0.21837,7599,46,0.7301587301587301,14.255177057226136,0.256748,8771,47,0.746031746031746,12.59751899694079,0.296553,9959,48,0.7619047619047619,10.927605202185125,0.336903
25,5578,44,0.6984126984126984,17.761786564694845,0.188116,6751,45,0.7142857142857143,15.412910211633365,0.227956,7881,46,0.7301587301587301,13.61782104621026,0.266334,9053,47,0.746031746031746,12.04198842052286,0.306139,10241,48,0.7619047619047619,10.640315098794973,0.346489
度数：20
,5,5,5,5,5,10,10,10,10,10,15,15,15,15,15,20,20,20,20,20,25,25,25,25,25
,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR
5,2559,29,0.4603174603174603,14.243760152142812,0.086002,3799,31,0.49206349206349204,11.505906697054009,0.128085,5004,33,0.5238095238095238,9.846250109133496,0.168978,6270,34,0.5396825396825397,7.89870613734527,0.211979,7539,36,0.5714285714285714,6.953304207008303,0.255048
