lncRNA,score
Xist,0.0022506322652497738
Gas5,0.0009280957794844428
Malat1,0.0008584885960231096
5430416N02Rik,0.0007656790180746654
Gm17106,0.0007656790180746654
2410006H16Rik,0.0007192742291004432
Gm20417,0.0007192742291004432
Snhg12,0.0007192742291004432
4933404O12Rik,0.0006960718346133322
1110038B12Rik,0.000672869440126221
2410004N09Rik,0.0006496670456391099
Gm15564,0.0006496670456391099
Gm17494,0.0006496670456391099
AC152164.1,0.0006264646511519989
Gm11974,0.0006264646511519989
Sox2ot,0.0006264646511519989
Meg3,0.0006264646511519989
Gm12940,0.0006032622566648878
4930586N03Rik,0.0006032622566648878
4632419I22Rik,0.0005800598621777767
Airn,0.0005800598621777767
Gm11602,0.0005800598621777767
Gm16724,0.0005800598621777767
Gm16953,0.0005800598621777767
3110056K07Rik,0.0005568574676906657
Gm12359,0.0005568574676906657
Gm15283,0.0005568574676906657
Gm16599,0.0005568574676906657
Gm17344,0.0005568574676906657
Mir17hg,0.0005568574676906657
Tug1,0.0005568574676906657
6720401G13Rik,0.0005336550732035546
A230103J11Rik,0.0005336550732035546
A930015D03Rik,0.0005336550732035546
D230017M19Rik,0.0005336550732035546
Ftx,0.0005336550732035546
Gm15614,0.0005336550732035546
Gm16023,0.0005336550732035546
Gm17300,0.0005336550732035546
Gm17480,0.0005336550732035546
Neat1,0.0005336550732035546
Ttc28,0.0005336550732035546
2610307P16Rik,0.0005336550732035546
1700020I14Rik,0.0005104526787164435
9430008C03Rik,0.0005104526787164435
Gm20536,0.0005104526787164435
Gm4876,0.0005104526787164435
Snhg5,0.0005104526787164435
1700084C06Rik,0.0004872502842293325
2610035D17Rik,0.0004872502842293325
6820431F20Rik,0.0004872502842293325
9330159M07Rik,0.0004872502842293325
E130307A14Rik,0.0004872502842293325
Gm12592,0.0004872502842293325
Gm12648,0.0004872502842293325
Gm14005,0.0004872502842293325
Gm16365,0.0004872502842293325
Gm16736,0.0004872502842293325
Gm16898,0.0004872502842293325
Gm17523,0.0004872502842293325
Tsix,0.0004872502842293325
4930511M06Rik,0.0004872502842293325
4930557F10Rik,0.0004872502842293325
Gm14634,0.0004872502842293325
1500017E21Rik,0.0004640478897422214
1700006P19Rik,0.0004640478897422214
1700030G06Rik,0.0004640478897422214
1700123O12Rik,0.0004640478897422214
2210013O21Rik,0.0004640478897422214
2610005L07Rik,0.0004640478897422214
2900056M20Rik,0.0004640478897422214
4930555B11Rik,0.0004640478897422214
D030028A08Rik,0.0004640478897422214
Gm11867,0.0004640478897422214
Gm12992,0.0004640478897422214
Gm13483,0.0004640478897422214
Gm14643,0.0004640478897422214
Gm15441,0.0004640478897422214
Gm15645,0.0004640478897422214
Gm16586,0.0004640478897422214
Gm17627,0.0004640478897422214
Gm17683,0.0004640478897422214
NONMMUG013725,0.0004640478897422214
Pisd-ps1,0.0004640478897422214
Pisd-ps2,0.0004640478897422214
Ppp4r1l-ps,0.0004640478897422214
Snhg1,0.0004640478897422214
Gm11508,0.0004640478897422214
9630028H03Rik,0.0004640478897422214
1700091E21Rik,0.00044084549525511034
2210408F21Rik,0.00044084549525511034
2900076A07Rik,0.00044084549525511034
4930599N23Rik,0.00044084549525511034
5830428H23Rik,0.00044084549525511034
A330023F24Rik,0.00044084549525511034
D330022K07Rik,0.00044084549525511034
Gm13507,0.00044084549525511034
Gm15347,0.00044084549525511034
Gm16163,0.00044084549525511034
Gm16178,0.00044084549525511034
Gm16278,0.00044084549525511034
Gm16626,0.00044084549525511034
Gm16978,0.00044084549525511034
Gm17279,0.00044084549525511034
Gm17536,0.00044084549525511034
Gm20528,0.00044084549525511034
Gm4117,0.00044084549525511034
Snhg3,0.00044084549525511034
Gm12680,0.00044084549525511034
4930469K13Rik,0.0004176431007679993
4930473A02Rik,0.0004176431007679993
5530601H04Rik,0.0004176431007679993
9430091E24Rik,0.0004176431007679993
AV039307,0.0004176431007679993
BC023719,0.0004176431007679993
Gm11280,0.0004176431007679993
Gm11583,0.0004176431007679993
Gm14164,0.0004176431007679993
Gm14236,0.0004176431007679993
Gm14471,0.0004176431007679993
Gm15491,0.0004176431007679993
Gm15581,0.0004176431007679993
Gm15787,0.0004176431007679993
Gm15938,0.0004176431007679993
Gm16279,0.0004176431007679993
Gm16889,0.0004176431007679993
Gm17317,0.0004176431007679993
Gm17403,0.0004176431007679993
Gm17692,0.0004176431007679993
Gm14661,0.0004176431007679993
4930405P13Rik,0.0004176431007679993
Oaz2,0.0004176431007679993
D030047H15Rik,0.0004176431007679993
1700112D23Rik,0.0003944407062808882
4930579G18Rik,0.0003944407062808882
4933406I18Rik,0.0003944407062808882
9130019P16Rik,0.0003944407062808882
9830144P21Rik,0.0003944407062808882
A230108P19Rik,0.0003944407062808882
Atp10d,0.0003944407062808882
C330013F16Rik,0.0003944407062808882
Gm12841,0.0003944407062808882
Gm13227,0.0003944407062808882
Gm13402,0.0003944407062808882
Gm14858,0.0003944407062808882
Gm15623,0.0003944407062808882
Gm15832,0.0003944407062808882
Gm16091,0.0003944407062808882
Gm17029,0.0003944407062808882
Gm17036,0.0003944407062808882
Gm17245,0.0003944407062808882
Gm17525,0.0003944407062808882
Mir22hg,0.0003944407062808882
Pvt1,0.0003944407062808882
Rmst,0.0003944407062808882
RP24-443D19.4,0.0003944407062808882
9530036O11Rik,0.0003944407062808882
Dlx1as,0.0003944407062808882
Gm15398,0.0003944407062808882
Gm16742,0.0003944407062808882
2410133F24Rik,0.0003944407062808882
Frmd4a,0.0003944407062808882
Gm15601,0.0003944407062808882
Gm17200,0.0003944407062808882
4933407K13Rik,0.0003944407062808882
Mirg,0.0003944407062808882
A230004M16Rik,0.0003944407062808882
1700006D18Rik,0.00037123831179377713
2900089D17Rik,0.00037123831179377713
4930556N08Rik,0.00037123831179377713
4930556N13Rik,0.00037123831179377713
5430405H02Rik,0.00037123831179377713
A730017L22Rik,0.00037123831179377713
B230208H11Rik,0.00037123831179377713
BC042782,0.00037123831179377713
C230035I16Rik,0.00037123831179377713
D230004N17Rik,0.00037123831179377713
Dleu2,0.00037123831179377713
Gm11457,0.00037123831179377713
Gm12239,0.00037123831179377713
Gm12514,0.00037123831179377713
Gm13974,0.00037123831179377713
Gm15492,0.00037123831179377713
Gm15738,0.00037123831179377713
Gm15886,0.00037123831179377713
Gm16093,0.00037123831179377713
Gm16682,0.00037123831179377713
Gm16867,0.00037123831179377713
Gm16896,0.00037123831179377713
Gm17529,0.00037123831179377713
Gm9793,0.00037123831179377713
Gm9929,0.00037123831179377713
Gt(ROSA)26Sor,0.00037123831179377713
Snhg4,0.00037123831179377713
Zfp133-ps,0.00037123831179377713
4833417C18Rik,0.00037123831179377713
9330185C12Rik,0.00037123831179377713
C530005A16Rik,0.00037123831179377713
Gm17058,0.00037123831179377713
Gm16516,0.00037123831179377713
linc1476,0.00037123831179377713
Rian,0.00037123831179377713
Gm12296,0.00037123831179377713
Gm13008,0.00037123831179377713
2310014F06Rik,0.00037123831179377713
Gm11944,0.00037123831179377713
Trmt61b,0.00037123831179377713
Gm14066,0.00037123831179377713
2810008D09Rik,0.00037123831179377713
1700016P03Rik,0.0003480359173066661
1810014B01Rik,0.0003480359173066661
2610037D02Rik,0.0003480359173066661
4930405D11Rik,0.0003480359173066661
4930581F22Rik,0.0003480359173066661
4930593A02Rik,0.0003480359173066661
4933423P22Rik,0.0003480359173066661
6230400D17Rik,0.0003480359173066661
8430403D17Rik,0.0003480359173066661
AI480526,0.0003480359173066661
Bbip1,0.0003480359173066661
BC006965,0.0003480359173066661
E130102H24Rik,0.0003480359173066661
Gm11052,0.0003480359173066661
Gm11906,0.0003480359173066661
Gm13589,0.0003480359173066661
Gm13938,0.0003480359173066661
Gm14798,0.0003480359173066661
Gm16083,0.0003480359173066661
Gm16154,0.0003480359173066661
Gm16549,0.0003480359173066661
Gm16706,0.0003480359173066661
Gm17122,0.0003480359173066661
Gm17201,0.0003480359173066661
Gm17215,0.0003480359173066661
Gm17504,0.0003480359173066661
Gm2245,0.0003480359173066661
Has2as,0.0003480359173066661
Snhg7,0.0003480359173066661
Spcs3,0.0003480359173066661
2810403D21Rik,0.0003480359173066661
4933431K23Rik,0.0003480359173066661
5730422E09Rik,0.0003480359173066661
Gm16630,0.0003480359173066661
Kcnq1ot1,0.0003480359173066661
R74862,0.0003480359173066661
1300002E11Rik,0.0003480359173066661
linc1343,0.0003480359173066661
Gm12868,0.0003480359173066661
Gm10785,0.0003480359173066661
Gm13610,0.0003480359173066661
Gm14820,0.0003480359173066661
Gm10649,0.0003480359173066661
Gm13563,0.0003480359173066661
Gm15218,0.0003480359173066661
Gm13147,0.0003480359173066661
1110019D14Rik,0.00032483352281955497
1600020E01Rik,0.00032483352281955497
2010012P19Rik,0.00032483352281955497
2610020C07Rik,0.00032483352281955497
2700038G22Rik,0.00032483352281955497
4632427E13Rik,0.00032483352281955497
4930440I19Rik,0.00032483352281955497
4930470G03Rik,0.00032483352281955497
4932412D23Rik,0.00032483352281955497
A530013C23Rik,0.00032483352281955497
A930028C08Rik,0.00032483352281955497
B230216N24Rik,0.00032483352281955497
B230398E01Rik,0.00032483352281955497
C230004F18Rik,0.00032483352281955497
E230016K23Rik,0.00032483352281955497
Gm11335,0.00032483352281955497
Gm11476,0.00032483352281955497
Gm12743,0.00032483352281955497
Gm12971,0.00032483352281955497
Gm13427,0.00032483352281955497
Gm13912,0.00032483352281955497
Gm13986,0.00032483352281955497
Gm15336,0.00032483352281955497
Gm15563,0.00032483352281955497
Gm15718,0.00032483352281955497
Gm15788,0.00032483352281955497
Gm16068,0.00032483352281955497
Gm16156,0.00032483352281955497
Gm16172,0.00032483352281955497
Gm16185,0.00032483352281955497
Gm16268,0.00032483352281955497
Gm16541,0.00032483352281955497
Gm16568,0.00032483352281955497
