lncRNA,score
Gm17106,0.007310520229557735
Gas5,0.007285754171587107
Airn,0.007113048360137423
4632419I22Rik,0.007106616899112641
4930586N03Rik,0.007061044913495145
2410006H16Rik,0.00704996922861202
Gm11508,0.006999244158583557
Gm11602,0.006995122995820877
1700084C06Rik,0.0069205165877679305
Malat1,0.006885243427132097
Gm20417,0.006873039953021396
Gm16023,0.006810789081319096
Gm12359,0.006808427522497131
Gm16599,0.006794501113413988
4933404O12Rik,0.00679027822207129
Fus,0.006776626473981811
D030028A08Rik,0.0067662321984881015
Gm12940,0.0067489393775193
Gm15564,0.006712499923458703
1700006P19Rik,0.006685925013541917
Gm15645,0.006662541149564538
Sox2ot,0.006660844980996063
B930095G15Rik,0.006655195602349083
Gm13507,0.006651131741395972
Gm4876,0.006648060214973255
4933421O10Rik,0.006647272081503172
Meg3,0.006640254419650368
NONMMUG015993,0.006609137480748579
Tug1,0.0066046243561261875
Gm15347,0.006599934062579453
9430091E24Rik,0.006596375156808594
Lnp,0.006588462079874322
2410133F24Rik,0.006586518097797294
Gm16163,0.0065754666307816755
6720401G13Rik,0.006571027834128322
A230108P19Rik,0.006570190689792698
Gm16178,0.006565851386084451
Gm14471,0.0065641567995534346
1700006D18Rik,0.0065577806819487544
Gm11632,0.0065481469275923835
NONMMUG023427,0.0065405921986247464
2900089D17Rik,0.006533333312691263
NONMMUG018713,0.0065327961616017385
NONMMUG038759,0.0065327961616017385
NONMMUG017704,0.0065294595240652275
1700020I14Rik,0.006525247896837922
Gm15816,0.006523824965233952
Gm15336,0.0064881248754284845
NONMMUG029338,0.006486871804569998
NONMMUG013725,0.006485136774495465
Gm12758,0.006483193381351699
Gm12296,0.006482304658708542
Gm15601,0.006476058449126874
NONMMUG019341,0.006475739130010478
Tsix,0.006473097369853049
NONMMUG015735,0.0064668974436728295
NONMMUG036446,0.0064668974436728295
NONMMUG042740,0.0064668974436728295
NONMMUG042970,0.0064668974436728295
2610307P16Rik,0.006461390551013969
2900056M20Rik,0.006458540159342595
AK141895,0.0064557647691133105
